HTNO,subject_code,subject_name,internal,external,total,grade,credits
22Q91A66D0,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,35,51,86,A+,1.0
22Q91A66D0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,29,50,79,A,1.0
22Q91A66D0,18120,ENVIRONMENTAL SCIENCE,84,0,84,A+,0.0
22Q91A66D0,181AA,APPLIED PHYSICS,19,3,22,F,0.0
22Q91A66D0,181AK,ENGLISH FOR SKILL ENHANCEMENT,30,21,51,B,2.0
22Q91A66D0,181AN,MATRICES AND CALCULUS,18,5,23,F,0.0
22Q91A66D0,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,3,29,F,0.0
22Q91A66D1,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,34,68,B+,3.0
22Q91A66D1,181AN,MATRICES AND CALCULUS,34,34,68,B+,4.0
22Q91A66D1,181AK,ENGLISH FOR SKILL ENHANCEMENT,38,41,79,A,2.0
22Q91A66D1,181AA,APPLIED PHYSICS,36,28,64,B+,4.0
22Q91A66D1,18120,ENVIRONMENTAL SCIENCE,93,0,93,O,0.0
22Q91A66D1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,55,90,O,1.0
22Q91A66D1,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,37,53,90,O,1.0
22Q91A66D1,18114,ENGINEERING WORKSHOP,35,54,89,A+,2.5
22Q91A66D1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A66D1,18101,APPLIED PHYSICS LABORATORY,38,54,92,O,1.5
22Q91A66D2,18101,APPLIED PHYSICS LABORATORY,28,44,72,A,1.5
22Q91A66D2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,45,0,45,O,1.0
22Q91A66D2,18114,ENGINEERING WORKSHOP,20,25,45,C,2.5
22Q91A66D2,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,35,56,91,O,1.0
22Q91A66D2,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,53,83,A+,1.0
22Q91A66D2,18120,ENVIRONMENTAL SCIENCE,98,0,98,O,0.0
22Q91A66D2,181AA,APPLIED PHYSICS,27,21,48,C,4.0
22Q91A66D2,181AK,ENGLISH FOR SKILL ENHANCEMENT,38,28,66,B+,2.0
22Q91A66D2,181AN,MATRICES AND CALCULUS,29,21,50,B,4.0
22Q91A66D2,181AP,PROGRAMMING FOR PROBLEM SOLVING,20,13,33,F,0.0
22Q91A66D3,181AP,PROGRAMMING FOR PROBLEM SOLVING,24,2,26,F,0.0
22Q91A66D3,181AN,MATRICES AND CALCULUS,25,0,25,F,0.0
22Q91A66D3,181AK,ENGLISH FOR SKILL ENHANCEMENT,28,17,45,F,0.0
22Q91A66D3,181AA,APPLIED PHYSICS,19,6,25,F,0.0
22Q91A66D3,18120,ENVIRONMENTAL SCIENCE,89,0,89,A+,0.0
22Q91A66D3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,50,80,A+,1.0
22Q91A66D3,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,33,51,84,A+,1.0
22Q91A66D3,18114,ENGINEERING WORKSHOP,20,-1,20,Ab,0.0
22Q91A66D3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,41,0,41,A+,1.0
22Q91A66D3,18101,APPLIED PHYSICS LABORATORY,19,26,45,C,1.5
22Q91A66D4,18101,APPLIED PHYSICS LABORATORY,39,53,92,O,1.5
22Q91A66D4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,1.0
22Q91A66D4,18114,ENGINEERING WORKSHOP,20,25,45,C,2.5
22Q91A66D4,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,38,57,95,O,1.0
22Q91A66D4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,58,97,O,1.0
22Q91A66D4,18120,ENVIRONMENTAL SCIENCE,95,0,95,O,0.0
22Q91A66D4,181AA,APPLIED PHYSICS,37,35,72,A,4.0
22Q91A66D4,181AK,ENGLISH FOR SKILL ENHANCEMENT,38,26,64,B+,2.0
22Q91A66D4,181AN,MATRICES AND CALCULUS,33,21,54,B,4.0
22Q91A66D4,181AP,PROGRAMMING FOR PROBLEM SOLVING,39,25,64,B+,3.0
22Q91A66D5,18101,APPLIED PHYSICS LABORATORY,37,51,88,A+,1.5
22Q91A66D5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,1.0
22Q91A66D5,18114,ENGINEERING WORKSHOP,40,52,92,O,2.5
22Q91A66D5,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,37,54,91,O,1.0
22Q91A66D5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,57,95,O,1.0
22Q91A66D5,18120,ENVIRONMENTAL SCIENCE,94,0,94,O,0.0
22Q91A66D5,181AA,APPLIED PHYSICS,36,23,59,B,4.0
22Q91A66D5,181AK,ENGLISH FOR SKILL ENHANCEMENT,37,36,73,A,2.0
22Q91A66D5,181AN,MATRICES AND CALCULUS,31,10,41,F,0.0
22Q91A66D5,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,21,53,B,3.0
22Q91A66D6,181AP,PROGRAMMING FOR PROBLEM SOLVING,23,3,26,F,0.0
22Q91A66D6,181AN,MATRICES AND CALCULUS,-,-,-,-,0.0
22Q91A66D6,181AK,ENGLISH FOR SKILL ENHANCEMENT,29,21,50,B,2.0
22Q91A66D6,181AA,APPLIED PHYSICS,16,4,20,F,0.0
22Q91A66D6,18120,ENVIRONMENTAL SCIENCE,94,0,94,O,0.0
22Q91A66D6,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,25,40,65,B+,1.0
22Q91A66D6,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,33,50,83,A+,1.0
22Q91A66D6,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,40,0,40,A+,1.0
22Q91A66D7,18101,APPLIED PHYSICS LABORATORY,39,52,91,O,1.5
22Q91A66D7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,44,0,44,A+,1.0
22Q91A66D7,18114,ENGINEERING WORKSHOP,20,25,45,C,2.5
22Q91A66D7,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,35,51,86,A+,1.0
22Q91A66D7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,50,80,A+,1.0
22Q91A66D7,18120,ENVIRONMENTAL SCIENCE,93,0,93,O,0.0
22Q91A66D7,181AA,APPLIED PHYSICS,32,13,45,F,0.0
22Q91A66D7,181AK,ENGLISH FOR SKILL ENHANCEMENT,34,23,57,B,2.0
22Q91A66D7,181AN,MATRICES AND CALCULUS,27,9,36,F,0.0
22Q91A66D7,181AP,PROGRAMMING FOR PROBLEM SOLVING,29,21,50,B,3.0
22Q91A66D8,18101,APPLIED PHYSICS LABORATORY,31,46,77,A,1.5
22Q91A66D8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,1.0
22Q91A66D8,18114,ENGINEERING WORKSHOP,40,52,92,O,2.5
22Q91A66D8,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,34,55,89,A+,1.0
22Q91A66D8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,57,94,O,1.0
22Q91A66D8,18120,ENVIRONMENTAL SCIENCE,93,0,93,O,0.0
22Q91A66D8,181AA,APPLIED PHYSICS,30,21,51,B,4.0
22Q91A66D8,181AK,ENGLISH FOR SKILL ENHANCEMENT,38,37,75,A,2.0
22Q91A66D8,181AN,MATRICES AND CALCULUS,30,23,53,B,4.0
22Q91A66D8,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,21,56,B,3.0
22Q91A66D9,181AP,PROGRAMMING FOR PROBLEM SOLVING,25,6,31,F,0.0
22Q91A66D9,181AN,MATRICES AND CALCULUS,24,6,30,F,0.0
22Q91A66D9,181AK,ENGLISH FOR SKILL ENHANCEMENT,32,25,57,B,2.0
22Q91A66D9,181AA,APPLIED PHYSICS,19,13,32,F,0.0
22Q91A66D9,18120,ENVIRONMENTAL SCIENCE,92,0,92,O,0.0
22Q91A66D9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,50,80,A+,1.0
22Q91A66D9,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,35,52,87,A+,1.0
22Q91A66D9,18114,ENGINEERING WORKSHOP,20,25,45,C,2.5
22Q91A66D9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,44,0,44,A+,1.0
22Q91A66D9,18101,APPLIED PHYSICS LABORATORY,19,26,45,C,1.5
22Q91A66E0,18101,APPLIED PHYSICS LABORATORY,37,48,85,A+,1.5
22Q91A66E0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A66E0,18114,ENGINEERING WORKSHOP,38,53,91,O,2.5
22Q91A66E0,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,59,98,O,1.0
22Q91A66E0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A66E0,18120,ENVIRONMENTAL SCIENCE,87,0,87,A+,0.0
22Q91A66E0,181AA,APPLIED PHYSICS,37,29,66,B+,4.0
22Q91A66E0,181AK,ENGLISH FOR SKILL ENHANCEMENT,39,29,68,B+,2.0
22Q91A66E0,181AN,MATRICES AND CALCULUS,25,21,46,C,4.0
22Q91A66E0,181AP,PROGRAMMING FOR PROBLEM SOLVING,36,22,58,B,3.0
22Q91A66E1,18101,APPLIED PHYSICS LABORATORY,24,26,50,B,1.5
22Q91A66E1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,1.0
22Q91A66E1,18114,ENGINEERING WORKSHOP,30,53,83,A+,2.5
22Q91A66E1,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,33,51,84,A+,1.0
22Q91A66E1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,58,95,O,1.0
22Q91A66E1,18120,ENVIRONMENTAL SCIENCE,94,0,94,O,0.0
22Q91A66E1,181AA,APPLIED PHYSICS,23,3,26,F,0.0
22Q91A66E1,181AK,ENGLISH FOR SKILL ENHANCEMENT,34,22,56,B,2.0
22Q91A66E1,181AN,MATRICES AND CALCULUS,25,7,32,F,0.0
22Q91A66E1,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,1,32,F,0.0
22Q91A66E2,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,37,77,A,3.0
22Q91A66E2,181AN,MATRICES AND CALCULUS,39,35,74,A,4.0
22Q91A66E2,181AK,ENGLISH FOR SKILL ENHANCEMENT,39,40,79,A,2.0
22Q91A66E2,181AA,APPLIED PHYSICS,40,46,86,A+,4.0
22Q91A66E2,18120,ENVIRONMENTAL SCIENCE,94,0,94,O,0.0
22Q91A66E2,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A66E2,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,59,98,O,1.0
22Q91A66E2,18114,ENGINEERING WORKSHOP,38,55,93,O,2.5
22Q91A66E2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A66E2,18101,APPLIED PHYSICS LABORATORY,40,60,100,O,1.5
22Q91A66E3,18101,APPLIED PHYSICS LABORATORY,40,60,100,O,1.5
22Q91A66E3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A66E3,18114,ENGINEERING WORKSHOP,40,54,94,O,2.5
22Q91A66E3,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,58,97,O,1.0
22Q91A66E3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A66E3,18120,ENVIRONMENTAL SCIENCE,95,0,95,O,0.0
22Q91A66E3,181AA,APPLIED PHYSICS,40,48,88,A+,4.0
22Q91A66E3,181AK,ENGLISH FOR SKILL ENHANCEMENT,39,40,79,A,2.0
22Q91A66E3,181AN,MATRICES AND CALCULUS,40,47,87,A+,4.0
22Q91A66E3,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,39,79,A,3.0
22Q91A66E4,18101,APPLIED PHYSICS LABORATORY,37,54,91,O,1.5
22Q91A66E4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A66E4,18114,ENGINEERING WORKSHOP,35,55,90,O,2.5
22Q91A66E4,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,59,98,O,1.0
22Q91A66E4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,59,98,O,1.0
22Q91A66E4,18120,ENVIRONMENTAL SCIENCE,94,0,94,O,0.0
22Q91A66E4,181AA,APPLIED PHYSICS,35,28,63,B+,4.0
22Q91A66E4,181AK,ENGLISH FOR SKILL ENHANCEMENT,37,35,72,A,2.0
22Q91A66E4,181AN,MATRICES AND CALCULUS,33,30,63,B+,4.0
22Q91A66E4,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,38,78,A,3.0
22Q91A66E5,18101,APPLIED PHYSICS LABORATORY,39,53,92,O,1.5
22Q91A66E5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,1.0
22Q91A66E5,18114,ENGINEERING WORKSHOP,40,54,94,O,2.5
22Q91A66E5,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,38,57,95,O,1.0
22Q91A66E5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,58,95,O,1.0
22Q91A66E5,18120,ENVIRONMENTAL SCIENCE,95,0,95,O,0.0
22Q91A66E5,181AA,APPLIED PHYSICS,37,26,63,B+,4.0
22Q91A66E5,181AK,ENGLISH FOR SKILL ENHANCEMENT,38,32,70,A,2.0
22Q91A66E5,181AN,MATRICES AND CALCULUS,31,24,55,B,4.0
22Q91A66E5,181AP,PROGRAMMING FOR PROBLEM SOLVING,37,28,65,B+,3.0
22Q91A66E6,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,39,79,A,3.0
22Q91A66E6,181AN,MATRICES AND CALCULUS,33,24,57,B,4.0
22Q91A66E6,181AK,ENGLISH FOR SKILL ENHANCEMENT,37,39,76,A,2.0
22Q91A66E6,181AA,APPLIED PHYSICS,39,23,62,B+,4.0
22Q91A66E6,18120,ENVIRONMENTAL SCIENCE,95,0,95,O,0.0
22Q91A66E6,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,60,99,O,1.0
22Q91A66E6,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,57,96,O,1.0
22Q91A66E6,18114,ENGINEERING WORKSHOP,38,54,92,O,2.5
22Q91A66E6,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A66E6,18101,APPLIED PHYSICS LABORATORY,40,57,97,O,1.5
22Q91A66E7,18101,APPLIED PHYSICS LABORATORY,28,29,57,B,1.5
22Q91A66E7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,1.0
22Q91A66E7,18114,ENGINEERING WORKSHOP,30,51,81,A+,2.5
22Q91A66E7,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,32,50,82,A+,1.0
22Q91A66E7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,53,83,A+,1.0
22Q91A66E7,18120,ENVIRONMENTAL SCIENCE,93,0,93,O,0.0
22Q91A66E7,181AA,APPLIED PHYSICS,26,7,33,F,0.0
22Q91A66E7,181AK,ENGLISH FOR SKILL ENHANCEMENT,32,16,48,F,0.0
22Q91A66E7,181AN,MATRICES AND CALCULUS,23,9,32,F,0.0
22Q91A66E7,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,6,40,F,0.0
22Q91A66E8,181AP,PROGRAMMING FOR PROBLEM SOLVING,39,32,71,A,3.0
22Q91A66E8,181AN,MATRICES AND CALCULUS,38,38,76,A,4.0
22Q91A66E8,181AK,ENGLISH FOR SKILL ENHANCEMENT,39,33,72,A,2.0
22Q91A66E8,181AA,APPLIED PHYSICS,40,29,69,B+,4.0
22Q91A66E8,18120,ENVIRONMENTAL SCIENCE,96,0,96,O,0.0
22Q91A66E8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,59,98,O,1.0
22Q91A66E8,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,59,98,O,1.0
22Q91A66E8,18114,ENGINEERING WORKSHOP,40,55,95,O,2.5
22Q91A66E8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A66E8,18101,APPLIED PHYSICS LABORATORY,40,60,100,O,1.5
22Q91A66E9,18101,APPLIED PHYSICS LABORATORY,20,26,46,C,1.5
22Q91A66E9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,1.0
22Q91A66E9,18114,ENGINEERING WORKSHOP,20,25,45,C,2.5
22Q91A66E9,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,28,48,76,A,1.0
22Q91A66E9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,27,47,74,A,1.0
22Q91A66E9,18120,ENVIRONMENTAL SCIENCE,86,0,86,A+,0.0
22Q91A66E9,181AA,APPLIED PHYSICS,25,4,29,F,0.0
22Q91A66E9,181AK,ENGLISH FOR SKILL ENHANCEMENT,34,10,44,F,0.0
22Q91A66E9,181AN,MATRICES AND CALCULUS,25,3,28,F,0.0
22Q91A66E9,181AP,PROGRAMMING FOR PROBLEM SOLVING,23,1,24,F,0.0
22Q91A66F0,18101,APPLIED PHYSICS LABORATORY,40,58,98,O,1.5
22Q91A66F0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,45,0,45,O,1.0
22Q91A66F0,18114,ENGINEERING WORKSHOP,40,54,94,O,2.5
22Q91A66F0,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,38,58,96,O,1.0
22Q91A66F0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A66F0,18120,ENVIRONMENTAL SCIENCE,96,0,96,O,0.0
22Q91A66F0,181AA,APPLIED PHYSICS,40,29,69,B+,4.0
22Q91A66F0,181AK,ENGLISH FOR SKILL ENHANCEMENT,39,38,77,A,2.0
22Q91A66F0,181AN,MATRICES AND CALCULUS,38,12,50,F,0.0
22Q91A66F0,181AP,PROGRAMMING FOR PROBLEM SOLVING,39,43,82,A+,3.0
22Q91A66F1,181AP,PROGRAMMING FOR PROBLEM SOLVING,38,36,74,A,3.0
22Q91A66F1,181AN,MATRICES AND CALCULUS,34,21,55,B,4.0
22Q91A66F1,181AK,ENGLISH FOR SKILL ENHANCEMENT,38,26,64,B+,2.0
22Q91A66F1,181AA,APPLIED PHYSICS,40,24,64,B+,4.0
22Q91A66F1,18120,ENVIRONMENTAL SCIENCE,95,0,95,O,0.0
22Q91A66F1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,60,99,O,1.0
22Q91A66F1,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,38,58,96,O,1.0
22Q91A66F1,18114,ENGINEERING WORKSHOP,38,51,89,A+,2.5
22Q91A66F1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A66F1,18101,APPLIED PHYSICS LABORATORY,39,57,96,O,1.5
22Q91A66F2,18101,APPLIED PHYSICS LABORATORY,29,41,70,A,1.5
22Q91A66F2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,1.0
22Q91A66F2,18114,ENGINEERING WORKSHOP,30,50,80,A+,2.5
22Q91A66F2,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,58,97,O,1.0
22Q91A66F2,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,58,94,O,1.0
22Q91A66F2,18120,ENVIRONMENTAL SCIENCE,95,0,95,O,0.0
22Q91A66F2,181AA,APPLIED PHYSICS,31,11,42,F,0.0
22Q91A66F2,181AK,ENGLISH FOR SKILL ENHANCEMENT,38,23,61,B+,2.0
22Q91A66F2,181AN,MATRICES AND CALCULUS,26,5,31,F,0.0
22Q91A66F2,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,21,56,B,3.0
22Q91A66F3,18101,APPLIED PHYSICS LABORATORY,23,26,49,C,1.5
22Q91A66F3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,1.0
22Q91A66F3,18114,ENGINEERING WORKSHOP,30,50,80,A+,2.5
22Q91A66F3,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,30,51,81,A+,1.0
22Q91A66F3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,52,82,A+,1.0
22Q91A66F3,18120,ENVIRONMENTAL SCIENCE,92,0,92,O,0.0
22Q91A66F3,181AA,APPLIED PHYSICS,24,9,33,F,0.0
22Q91A66F3,181AK,ENGLISH FOR SKILL ENHANCEMENT,33,25,58,B,2.0
22Q91A66F3,181AN,MATRICES AND CALCULUS,27,7,34,F,0.0
22Q91A66F3,181AP,PROGRAMMING FOR PROBLEM SOLVING,27,12,39,F,0.0
22Q91A66F4,181AP,PROGRAMMING FOR PROBLEM SOLVING,39,27,66,B+,3.0
22Q91A66F4,181AN,MATRICES AND CALCULUS,29,24,53,B,4.0
22Q91A66F4,181AK,ENGLISH FOR SKILL ENHANCEMENT,39,24,63,B+,2.0
22Q91A66F4,181AA,APPLIED PHYSICS,37,13,50,F,0.0
22Q91A66F4,18120,ENVIRONMENTAL SCIENCE,94,0,94,O,0.0
22Q91A66F4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A66F4,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,34,51,85,A+,1.0
22Q91A66F4,18114,ENGINEERING WORKSHOP,38,51,89,A+,2.5
22Q91A66F4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,1.0
22Q91A66F4,18101,APPLIED PHYSICS LABORATORY,37,53,90,O,1.5
22Q91A66F5,18101,APPLIED PHYSICS LABORATORY,39,54,93,O,1.5
22Q91A66F5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A66F5,18114,ENGINEERING WORKSHOP,35,55,90,O,2.5
22Q91A66F5,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,39,59,98,O,1.0
22Q91A66F5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,59,97,O,1.0
22Q91A66F5,18120,ENVIRONMENTAL SCIENCE,95,0,95,O,0.0
22Q91A66F5,181AA,APPLIED PHYSICS,36,29,65,B+,4.0
22Q91A66F5,181AK,ENGLISH FOR SKILL ENHANCEMENT,39,30,69,B+,2.0
22Q91A66F5,181AN,MATRICES AND CALCULUS,39,44,83,A+,4.0
22Q91A66F5,181AP,PROGRAMMING FOR PROBLEM SOLVING,37,27,64,B+,3.0
22Q91A66F6,18101,APPLIED PHYSICS LABORATORY,38,53,91,O,1.5
22Q91A66F6,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,49,0,49,O,1.0
22Q91A66F6,18114,ENGINEERING WORKSHOP,38,55,93,O,2.5
22Q91A66F6,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,37,57,94,O,1.0
22Q91A66F6,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A66F6,18120,ENVIRONMENTAL SCIENCE,98,0,98,O,0.0
22Q91A66F6,181AA,APPLIED PHYSICS,40,22,62,B+,4.0
22Q91A66F6,181AK,ENGLISH FOR SKILL ENHANCEMENT,39,29,68,B+,2.0
22Q91A66F6,181AN,MATRICES AND CALCULUS,36,26,62,B+,4.0
22Q91A66F6,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,41,81,A+,3.0
22Q91A66F7,181AP,PROGRAMMING FOR PROBLEM SOLVING,39,34,73,A,3.0
22Q91A66F7,181AN,MATRICES AND CALCULUS,36,37,73,A,4.0
22Q91A66F7,181AK,ENGLISH FOR SKILL ENHANCEMENT,39,34,73,A,2.0
22Q91A66F7,181AA,APPLIED PHYSICS,39,32,71,A,4.0
22Q91A66F7,18120,ENVIRONMENTAL SCIENCE,95,0,95,O,0.0
22Q91A66F7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,39,59,98,O,1.0
22Q91A66F7,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,38,57,95,O,1.0
22Q91A66F7,18114,ENGINEERING WORKSHOP,40,54,94,O,2.5
22Q91A66F7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A66F7,18101,APPLIED PHYSICS LABORATORY,39,58,97,O,1.5
22Q91A66F8,18101,APPLIED PHYSICS LABORATORY,40,60,100,O,1.5
22Q91A66F8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A66F8,18114,ENGINEERING WORKSHOP,38,51,89,A+,2.5
22Q91A66F8,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,38,58,96,O,1.0
22Q91A66F8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,40,60,100,O,1.0
22Q91A66F8,18120,ENVIRONMENTAL SCIENCE,93,0,93,O,0.0
22Q91A66F8,181AA,APPLIED PHYSICS,40,32,72,A,4.0
22Q91A66F8,181AK,ENGLISH FOR SKILL ENHANCEMENT,39,42,81,A+,2.0
22Q91A66F8,181AN,MATRICES AND CALCULUS,39,39,78,A,4.0
22Q91A66F8,181AP,PROGRAMMING FOR PROBLEM SOLVING,40,42,82,A+,3.0
22Q91A66F9,18101,APPLIED PHYSICS LABORATORY,23,29,52,B,1.5
22Q91A66F9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,50,0,50,O,1.0
22Q91A66F9,18114,ENGINEERING WORKSHOP,38,50,88,A+,2.5
22Q91A66F9,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,36,51,87,A+,1.0
22Q91A66F9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,58,96,O,1.0
22Q91A66F9,18120,ENVIRONMENTAL SCIENCE,93,0,93,O,0.0
22Q91A66F9,181AA,APPLIED PHYSICS,35,21,56,B,4.0
22Q91A66F9,181AK,ENGLISH FOR SKILL ENHANCEMENT,38,31,69,B+,2.0
22Q91A66F9,181AN,MATRICES AND CALCULUS,38,24,62,B+,4.0
22Q91A66F9,181AP,PROGRAMMING FOR PROBLEM SOLVING,38,30,68,B+,3.0
22Q91A66G0,18101,APPLIED PHYSICS LABORATORY,25,26,51,B,1.5
22Q91A66G0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,1.0
22Q91A66G0,18114,ENGINEERING WORKSHOP,35,50,85,A+,2.5
22Q91A66G0,18115,ENGLISH LANGUAGE AND COMMUNICATION SKILLS LABORATORY,32,52,84,A+,1.0
22Q91A66G0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,28,47,75,A,1.0
